time,current,speed
3.392,9.8049,87.715
3.393,9.8049,87.721
3.394,9.8049,87.727
3.395,9.8049,87.733
3.396,9.8049,87.739
3.397,9.8049,87.744
3.398,9.805,87.75
3.399,9.805,87.756
3.4,9.805,87.762
3.401,9.805,87.768
3.402,9.805,87.774
3.403,9.805,87.78
3.404,9.805,87.786
3.405,9.805,87.791
3.406,9.805,87.797
3.407,9.805,87.803
3.408,9.8051,87.809
3.409,9.8051,87.815
3.41,9.8051,87.82
3.411,9.8051,87.826
3.412,9.8051,87.832
3.413,9.8051,87.838
3.414,9.8051,87.844
3.415,9.8051,87.849
3.416,9.8051,87.855
3.417,9.8051,87.861
3.418,9.8052,87.867
3.419,9.8052,87.873
3.42,9.8052,87.878
3.421,9.8052,87.884
3.422,9.8052,87.89
3.423,9.8052,87.895
3.424,9.8052,87.901
3.425,9.8052,87.907
3.426,9.8052,87.913
3.427,9.8052,87.918
3.428,9.8052,87.924
3.429,9.8053,87.93
3.43,9.8053,87.935
3.431,9.8053,87.941
3.432,9.8053,87.947
3.433,9.8053,87.953
3.434,9.8053,87.958
3.435,9.8053,87.964
3.436,9.8053,87.97
3.437,9.8053,87.975
3.438,9.8053,87.981
3.439,9.8053,87.987
3.44,9.8054,87.992
3.441,9.8054,87.998
3.442,9.8054,88.003
3.443,9.8054,88.009
3.444,9.8054,88.015
3.445,9.8054,88.02
3.446,9.8054,88.026
3.447,9.8054,88.031
3.448,9.8054,88.037
3.449,9.8054,88.043
3.45,9.8054,88.048
3.451,9.8055,88.054
3.452,9.8055,88.059
3.453,9.8055,88.065
3.454,9.8055,88.071
3.455,9.8055,88.076
3.456,9.8055,88.082
3.457,9.8055,88.087
3.458,9.8055,88.093
3.459,9.8055,88.098
3.46,9.8055,88.104
3.461,9.8055,88.109
3.462,9.8055,88.115
3.463,9.8056,88.12
3.464,9.8056,88.126
3.465,9.8056,88.131
3.466,9.8056,88.137
3.467,9.8056,88.142
3.468,9.8056,88.148
3.469,9.8056,88.153
3.47,9.8056,88.159
3.471,9.8056,88.164
3.472,9.8056,88.17
3.473,9.8056,88.175
3.474,9.8056,88.181
3.475,9.8057,88.186
3.476,9.8057,88.192
3.477,9.8057,88.197
3.478,9.8057,88.202
3.479,9.8057,88.208
3.48,9.8057,88.213
3.481,9.8057,88.219
3.482,9.8057,88.224
3.483,9.8057,88.23
3.484,9.8057,88.235
3.485,9.8057,88.24
3.486,9.8057,88.246
3.487,9.8057,88.251
3.488,9.8058,88.257
3.489,9.8058,88.262
3.49,9.8058,88.267
3.491,9.8058,88.273
3.492,9.8058,88.278
3.493,9.8058,88.283
3.494,9.8058,88.289
3.495,9.8058,88.294
3.496,9.8058,88.299
3.497,9.8058,88.305
3.498,9.8058,88.31
3.499,9.8058,88.315
3.5,9.8058,88.321
3.501,9.8058,88.326
3.502,9.8059,88.331
3.503,9.8059,88.337
3.504,9.8059,88.342
3.505,9.8059,88.347
3.506,9.8059,88.353
3.507,9.8059,88.358
3.508,9.8059,88.363
3.509,9.8059,88.368
3.51,9.8059,88.374
3.511,9.8059,88.379
3.512,9.8059,88.384
3.513,9.8059,88.389
3.514,9.8059,88.395
3.515,9.8059,88.4
3.516,9.806,88.405
3.517,9.806,88.41
3.518,9.806,88.416
3.519,9.806,88.421
3.52,9.806,88.426
3.521,9.806,88.431
3.522,9.806,88.436
3.523,9.806,88.442
3.524,9.806,88.447
3.525,9.806,88.452
3.526,9.806,88.457
3.527,9.806,88.462
3.528,9.806,88.468
3.529,9.806,88.473
3.53,9.806,88.478
3.531,9.8061,88.483
3.532,9.8061,88.488
3.533,9.8061,88.493
3.534,9.8061,88.498
3.535,9.8061,88.504
3.536,9.8061,88.509
3.537,9.8061,88.514
3.538,9.8061,88.519
3.539,9.8061,88.524
3.54,9.8061,88.529
3.541,9.8061,88.534
3.542,9.8061,88.539
3.543,9.8061,88.544
3.544,9.8061,88.55
3.545,9.8061,88.555
3.546,9.8061,88.56
3.547,9.8062,88.565
3.548,9.8062,88.57
3.549,9.8062,88.575
3.55,9.8062,88.58
3.551,9.8062,88.585
3.552,9.8062,88.59
3.553,9.8062,88.595
3.554,9.8062,88.6
3.555,9.8062,88.605
3.556,9.8062,88.61
3.557,9.8062,88.615
3.558,9.8062,88.62
3.559,9.8062,88.625
3.56,9.8062,88.63
3.561,9.8062,88.635
3.562,9.8062,88.64
3.563,9.8062,88.645
3.564,9.8063,88.65
3.565,9.8063,88.655
3.566,9.8063,88.66
3.567,9.8063,88.665
3.568,9.8063,88.67
3.569,9.8063,88.675
3.57,9.8063,88.68
3.571,9.8063,88.685
3.572,9.8063,88.69
3.573,9.8063,88.695
3.574,9.8063,88.7
3.575,9.8063,88.705
3.576,9.8063,88.71
3.577,9.8063,88.715
3.578,9.8063,88.72
3.579,9.8063,88.725
3.58,9.8063,88.73
3.581,9.8063,88.735
3.582,9.8063,88.739
3.583,9.8064,88.744
3.584,9.8064,88.749
3.585,9.8064,88.754
3.586,9.8064,88.759
3.587,9.8064,88.764
3.588,9.8064,88.769
3.589,9.8064,88.774
3.59,9.8064,88.778
3.591,9.8064,88.783
3.592,9.8064,88.788
3.593,9.8064,88.793
3.594,9.8064,88.798
3.595,9.8064,88.803
3.596,9.8064,88.808
3.597,9.8064,88.812
3.598,9.8064,88.817
3.599,9.8064,88.822
3.6,9.8064,88.827
3.601,9.8064,88.832
3.602,9.8065,88.836
3.603,9.8065,88.841
3.604,9.8065,88.846
3.605,9.8065,88.851
3.606,9.8065,88.856
3.607,9.8065,88.86
3.608,9.8065,88.865
3.609,9.8065,88.87
3.61,9.8065,88.875
3.611,9.8065,88.88
3.612,9.8065,88.884
3.613,9.8065,88.889
3.614,9.8065,88.894
3.615,9.8065,88.899
3.616,9.8065,88.903
3.617,9.8065,88.908
3.618,9.8065,88.913
3.619,9.8065,88.917
3.62,9.8065,88.922
3.621,9.8065,88.927
3.622,9.8065,88.932
3.623,9.8066,88.936
3.624,9.8066,88.941
3.625,9.8066,88.946
3.626,9.8066,88.95
3.627,9.8066,88.955
3.628,9.8066,88.96
3.629,9.8066,88.965
3.63,9.8066,88.969
3.631,9.8066,88.974
3.632,9.8066,88.979
3.633,9.8066,88.983
3.634,9.8066,88.988
3.635,9.8066,88.993
3.636,9.8066,88.997
3.637,9.8066,89.002
3.638,9.8066,89.006
3.639,9.8066,89.011
3.64,9.8066,89.016
3.641,9.8066,89.02
3.642,9.8066,89.025
3.643,9.8066,89.03
3.644,9.8066,89.034
3.645,9.8066,89.039
3.646,9.8066,89.043
3.647,9.8067,89.048
3.648,9.8067,89.053
3.649,9.8067,89.057
3.65,9.8067,89.062
3.651,9.8067,89.066
3.652,9.8067,89.071
3.653,9.8067,89.075
3.654,9.8067,89.08
3.655,9.8067,89.085
3.656,9.8067,89.089
3.657,9.8067,89.094
3.658,9.8067,89.098
3.659,9.8067,89.103
3.66,9.8067,89.107
3.661,9.8067,89.112
3.662,9.8067,89.116
3.663,9.8067,89.121
3.664,9.8067,89.125
3.665,9.8067,89.13
3.666,9.8067,89.135
3.667,9.8067,89.139
3.668,9.8067,89.144
3.669,9.8067,89.148
3.67,9.8067,89.153
3.671,9.8067,89.157
3.672,9.8067,89.161
3.673,9.8068,89.166
3.674,9.8068,89.17
3.675,9.8068,89.175
3.676,9.8068,89.179
3.677,9.8068,89.184
3.678,9.8068,89.188
3.679,9.8068,89.193
3.68,9.8068,89.197
3.681,9.8068,89.202
3.682,9.8068,89.206
3.683,9.8068,89.211
3.684,9.8068,89.215
3.685,9.8068,89.219
3.686,9.8068,89.224
3.687,9.8068,89.228
3.688,9.8068,89.233
3.689,9.8068,89.237
3.69,9.8068,89.241
3.691,9.8068,89.246
3.692,9.8068,89.25
3.693,9.8068,89.255
3.694,9.8068,89.259
3.695,9.8068,89.263
3.696,9.8068,89.268
3.697,9.8068,89.272
3.698,9.8068,89.277
3.699,9.8068,89.281
3.7,9.8068,89.285
3.701,9.8068,89.29
3.702,9.8068,89.294
3.703,9.8069,89.298
3.704,9.8069,89.303
3.705,9.8069,89.307
3.706,9.8069,89.311
3.707,9.8069,89.316
3.708,9.8069,89.32
3.709,9.8069,89.324
3.71,9.8069,89.329
3.711,9.8069,89.333
3.712,9.8069,89.337
3.713,9.8069,89.342
3.714,9.8069,89.346
3.715,9.8069,89.35
3.716,9.8069,89.355
3.717,9.8069,89.359
3.718,9.8069,89.363
3.719,9.8069,89.367
3.72,9.8069,89.372
3.721,9.8069,89.376
3.722,9.8069,89.38
3.723,9.8069,89.384
3.724,9.8069,89.389
3.725,9.8069,89.393
3.726,9.8069,89.397
3.727,9.8069,89.401
3.728,9.8069,89.406
3.729,9.8069,89.41
3.73,9.8069,89.414
3.731,9.8069,89.418
3.732,9.8069,89.423
3.733,9.8069,89.427
3.734,9.8069,89.431
3.735,9.8069,89.435
3.736,9.8069,89.44
3.737,9.807,89.444
3.738,9.807,89.448
3.739,9.807,89.452
3.74,9.807,89.456
3.741,9.807,89.461
3.742,9.807,89.465
3.743,9.807,89.469
3.744,9.807,89.473
3.745,9.807,89.477
3.746,9.807,89.481
3.747,9.807,89.486
3.748,9.807,89.49
3.749,9.807,89.494
3.75,9.807,89.498
3.751,9.807,89.502
3.752,9.807,89.506
3.753,9.807,89.51
3.754,9.807,89.515
3.755,9.807,89.519
3.756,9.807,89.523
3.757,9.807,89.527
3.758,9.807,89.531
3.759,9.807,89.535
3.76,9.807,89.539
3.761,9.807,89.543
3.762,9.807,89.548
3.763,9.807,89.552
3.764,9.807,89.556
3.765,9.807,89.56
3.766,9.807,89.564
3.767,9.807,89.568
3.768,9.807,89.572
3.769,9.807,89.576
3.77,9.807,89.58
3.771,9.807,89.584
3.772,9.807,89.588
3.773,9.807,89.592
3.774,9.807,89.596
3.775,9.807,89.601
3.776,9.807,89.605
3.777,9.807,89.609
3.778,9.807,89.613
3.779,9.807,89.617
3.78,9.8071,89.621
3.781,9.8071,89.625
3.782,9.8071,89.629
3.783,9.8071,89.633
3.784,9.8071,89.637
3.785,9.8071,89.641
3.786,9.8071,89.645
3.787,9.8071,89.649
3.788,9.8071,89.653
3.789,9.8071,89.657
3.79,9.8071,89.661
3.791,9.8071,89.665
3.792,9.8071,89.669
3.793,9.8071,89.673
3.794,9.8071,89.677
3.795,9.8071,89.681
3.796,9.8071,89.685
3.797,9.8071,89.689
3.798,9.8071,89.693
3.799,9.8071,89.696
3.8,9.8071,89.7
3.801,9.8071,89.704
3.802,9.8071,89.708
3.803,9.8071,89.712
3.804,9.8071,89.716
3.805,9.8071,89.72
3.806,9.8071,89.724
3.807,9.8071,89.728
3.808,9.8071,89.732
3.809,9.8071,89.736
3.81,9.8071,89.74
3.811,9.8071,89.744
3.812,9.8071,89.748
3.813,9.8071,89.751
3.814,9.8071,89.755
3.815,9.8071,89.759
3.816,9.8071,89.763
3.817,9.8071,89.767
3.818,9.8071,89.771
3.819,9.8071,89.775
3.82,9.8071,89.779
3.821,9.8071,89.783
3.822,9.8071,89.786
3.823,9.8071,89.79
3.824,9.8071,89.794
3.825,9.8071,89.798
3.826,9.8071,89.802
3.827,9.8071,89.806
3.828,9.8071,89.809
3.829,9.8071,89.813
3.83,9.8071,89.817
3.831,9.8071,89.821
3.832,9.8071,89.825
3.833,9.8071,89.829
3.834,9.8071,89.832
3.835,9.8071,89.836
3.836,9.8071,89.84
3.837,9.8071,89.844
3.838,9.8071,89.848
3.839,9.8072,89.851
3.84,9.8072,89.855
3.841,9.8072,89.859
3.842,9.8072,89.863
3.843,9.8072,89.867
3.844,9.8072,89.87
3.845,9.8072,89.874
3.846,9.8072,89.878
3.847,9.8072,89.882
3.848,9.8072,89.886
3.849,9.8072,89.889
3.85,9.8072,89.893
3.851,9.8072,89.897
3.852,9.8072,89.901
3.853,9.8072,89.904
3.854,9.8072,89.908
3.855,9.8072,89.912
3.856,9.8072,89.916
3.857,9.8072,89.919
3.858,9.8072,89.923
3.859,9.8072,89.927
3.86,9.8072,89.93
3.861,9.8072,89.934
3.862,9.8072,89.938
3.863,9.8072,89.942
3.864,9.8072,89.945
3.865,9.8072,89.949
3.866,9.8072,89.953
3.867,9.8072,89.956
3.868,9.8072,89.96
3.869,9.8072,89.964
3.87,9.8072,89.967
3.871,9.8072,89.971
3.872,9.8072,89.975
3.873,9.8072,89.978
3.874,9.8072,89.982
3.875,9.8072,89.986
3.876,9.8072,89.989
3.877,9.8072,89.993
3.878,9.8072,89.997
3.879,9.8072,90
3.88,9.8072,90.004
3.881,9.8072,90.008
3.882,9.8072,90.011
3.883,9.8072,90.015
3.884,9.8072,90.019
3.885,9.8072,90.022
3.886,9.8072,90.026
3.887,9.8072,90.029
3.888,9.8072,90.033
3.889,9.8072,90.037
3.89,9.8072,90.04
3.891,9.8072,90.044
3.892,9.8072,90.048
3.893,9.8072,90.051
3.894,9.8072,90.055
3.895,9.8072,90.058
3.896,9.8072,90.062
3.897,9.8072,90.066
3.898,9.8072,90.069
3.899,9.8072,90.073
3.9,9.8072,90.076
3.901,9.8072,90.08
3.902,9.8072,90.083
3.903,9.8072,90.087
3.904,9.8072,90.091
3.905,9.8072,90.094
3.906,9.8072,90.098
3.907,9.8072,90.101
3.908,9.8072,90.105
3.909,9.8072,90.108
3.91,9.8072,90.112
3.911,9.8072,90.115
3.912,9.8072,90.119
3.913,9.8072,90.122
3.914,9.8072,90.126
3.915,9.8072,90.129
3.916,9.8072,90.133
3.917,9.8072,90.137
3.918,9.8072,90.14
3.919,9.8072,90.144
3.92,9.8072,90.147
3.921,9.8072,90.151
3.922,9.8072,90.154
3.923,9.8072,90.158
3.924,9.8072,90.161
3.925,9.8072,90.165
3.926,9.8072,90.168
3.927,9.8072,90.171
3.928,9.8072,90.175
3.929,9.8072,90.178
3.93,9.8072,90.182
3.931,9.8072,90.185
3.932,9.8072,90.189
3.933,9.8072,90.192
3.934,9.8072,90.196
3.935,9.8072,90.199
3.936,9.8072,90.203
3.937,9.8072,90.206
3.938,9.8072,90.21
3.939,9.8072,90.213
3.94,9.8072,90.216
3.941,9.8072,90.22
3.942,9.8072,90.223
3.943,9.8072,90.227
3.944,9.8072,90.23
3.945,9.8072,90.234
3.946,9.8072,90.237
3.947,9.8072,90.24
3.948,9.8072,90.244
3.949,9.8072,90.247
3.95,9.8072,90.251
3.951,9.8072,90.254
3.952,9.8072,90.257
3.953,9.8072,90.261
3.954,9.8072,90.264
3.955,9.8072,90.268
3.956,9.8072,90.271
3.957,9.8072,90.274
3.958,9.8072,90.278
3.959,9.8072,90.281
3.96,9.8072,90.284
3.961,9.8072,90.288
3.962,9.8072,90.291
3.963,9.8072,90.294
3.964,9.8072,90.298
3.965,9.8072,90.301
3.966,9.8072,90.305
3.967,9.8072,90.308
3.968,9.8072,90.311
3.969,9.8072,90.315
3.97,9.8072,90.318
3.971,9.8072,90.321
3.972,9.8072,90.325
3.973,9.8072,90.328
3.974,9.8072,90.331
3.975,9.8072,90.335
3.976,9.8072,90.338
3.977,9.8072,90.341
3.978,9.8072,90.344
3.979,9.8072,90.348
3.98,9.8072,90.351
3.981,9.8072,90.354
3.982,9.8073,90.358
3.983,9.8073,90.361
3.984,9.8073,90.364
3.985,9.8073,90.368
3.986,9.8073,90.371
3.987,9.8073,90.374
3.988,9.8073,90.377
3.989,9.8073,90.381
3.99,9.8073,90.384
3.991,9.8073,90.387
3.992,9.8073,90.39
3.993,9.8073,90.394
3.994,9.8073,90.397
3.995,9.8073,90.4
3.996,9.8073,90.403
3.997,9.8073,90.407
3.998,9.8073,90.41
3.999,9.8073,90.413
4,9.8073,90.416
4.001,9.8073,90.42
4.002,9.8073,90.423
4.003,9.8073,90.426
4.004,9.8073,90.429
4.005,9.8073,90.433
4.006,9.8073,90.436
4.007,9.8073,90.439
4.008,9.8073,90.442
4.009,9.8073,90.445
4.01,9.8073,90.449
4.011,9.8073,90.452
4.012,9.8073,90.455
4.013,9.8073,90.458
4.014,9.8072,90.461
4.015,9.8072,90.465
4.016,9.8072,90.468
4.017,9.8072,90.471
4.018,9.8072,90.474
4.019,9.8072,90.477
4.02,9.8072,90.48
4.021,9.8072,90.484
4.022,9.8072,90.487
4.023,9.8072,90.49
4.024,9.8072,90.493
4.025,9.8072,90.496
4.026,9.8072,90.499
4.027,9.8072,90.503
4.028,9.8072,90.506
4.029,9.8072,90.509
4.03,9.8072,90.512
4.031,9.8072,90.515
4.032,9.8072,90.518
4.033,9.8072,90.521
4.034,9.8072,90.525
4.035,9.8072,90.528
4.036,9.8072,90.531
4.037,9.8072,90.534
4.038,9.8072,90.537
4.039,9.8072,90.54
4.04,9.8072,90.543
4.041,9.8072,90.546
4.042,9.8072,90.549
4.043,9.8072,90.553
4.044,9.8072,90.556
4.045,9.8072,90.559
4.046,9.8072,90.562
4.047,9.8072,90.565
4.048,9.8072,90.568
4.049,9.8072,90.571
4.05,9.8072,90.574
4.051,9.8072,90.577
4.052,9.8072,90.58
4.053,9.8072,90.583
4.054,9.8072,90.586
4.055,9.8072,90.589
4.056,9.8072,90.593
4.057,9.8072,90.596
4.058,9.8072,90.599
4.059,9.8072,90.602
4.06,9.8072,90.605
4.061,9.8072,90.608
4.062,9.8072,90.611
4.063,9.8072,90.614
4.064,9.8072,90.617
4.065,9.8072,90.62
4.066,9.8072,90.623
4.067,9.8072,90.626
4.068,9.8072,90.629
4.069,9.8072,90.632
4.07,9.8072,90.635
4.071,9.8072,90.638
4.072,9.8072,90.641
4.073,9.8072,90.644
4.074,9.8072,90.647
4.075,9.8072,90.65
4.076,9.8072,90.653
4.077,9.8072,90.656
4.078,9.8072,90.659
4.079,9.8072,90.662
4.08,9.8072,90.665
4.081,9.8072,90.668
4.082,9.8072,90.671
4.083,9.8072,90.674
4.084,9.8072,90.677
4.085,9.8072,90.68
4.086,9.8072,90.683
4.087,9.8072,90.686
4.088,9.8072,90.689
4.089,9.8072,90.692
4.09,9.8072,90.695
4.091,9.8072,90.698
4.092,9.8072,90.701
4.093,9.8072,90.704
4.094,9.8072,90.707
4.095,9.8072,90.71
4.096,9.8072,90.712
4.097,9.8072,90.715
4.098,9.8072,90.718
4.099,9.8072,90.721
4.1,9.8072,90.724
4.101,9.8072,90.727
4.102,9.8072,90.73
4.103,9.8072,90.733
4.104,9.8072,90.736
4.105,9.8072,90.739
4.106,9.8072,90.742
4.107,9.8072,90.745
4.108,9.8072,90.748
4.109,9.8072,90.75
4.11,9.8072,90.753
4.111,9.8072,90.756
4.112,9.8072,90.759
4.113,9.8072,90.762
4.114,9.8072,90.765
4.115,9.8072,90.768
4.116,9.8072,90.771
4.117,9.8072,90.774
4.118,9.8072,90.776
4.119,9.8072,90.779
4.12,9.8072,90.782
4.121,9.8072,90.785
4.122,9.8072,90.788
4.123,9.8072,90.791
4.124,9.8072,90.794
4.125,9.8072,90.796
4.126,9.8072,90.799
4.127,9.8072,90.802
4.128,9.8072,90.805
4.129,9.8072,90.808
4.13,9.8072,90.811
4.131,9.8072,90.814
4.132,9.8072,90.816
4.133,9.8072,90.819
4.134,9.8072,90.822
4.135,9.8072,90.825
4.136,9.8072,90.828
4.137,9.8072,90.83
4.138,9.8072,90.833
4.139,9.8072,90.836
4.14,9.8072,90.839
4.141,9.8072,90.842
4.142,9.8072,90.845
4.143,9.8072,90.847
4.144,9.8072,90.85
4.145,9.8072,90.853
4.146,9.8072,90.856
4.147,9.8072,90.859
4.148,9.8072,90.861
4.149,9.8072,90.864
4.15,9.8072,90.867
4.151,9.8072,90.87
4.152,9.8072,90.872
4.153,9.8072,90.875
4.154,9.8072,90.878
4.155,9.8072,90.881
4.156,9.8072,90.884
4.157,9.8072,90.886
4.158,9.8072,90.889
4.159,9.8072,90.892
4.16,9.8072,90.895
4.161,9.8072,90.897
4.162,9.8072,90.9
4.163,9.8072,90.903
4.164,9.8072,90.906
4.165,9.8072,90.908
4.166,9.8072,90.911
4.167,9.8072,90.914
4.168,9.8072,90.917
4.169,9.8072,90.919
4.17,9.8072,90.922
4.171,9.8072,90.925
4.172,9.8072,90.927
4.173,9.8072,90.93
4.174,9.8072,90.933
4.175,9.8072,90.936
4.176,9.8072,90.938
4.177,9.8072,90.941
4.178,9.8072,90.944
4.179,9.8072,90.946
4.18,9.8072,90.949
4.181,9.8072,90.952
4.182,9.8072,90.955
4.183,9.8072,90.957
4.184,9.8072,90.96
4.185,9.8072,90.963
4.186,9.8072,90.965
4.187,9.8071,90.968
4.188,9.8071,90.971
4.189,9.8071,90.973
4.19,9.8071,90.976
4.191,9.8071,90.979
4.192,9.8071,90.981
4.193,9.8071,90.984
4.194,9.8071,90.987
4.195,9.8071,90.989
4.196,9.8071,90.992
4.197,9.8071,90.995
4.198,9.8071,90.997
4.199,9.8071,91
4.2,9.8071,91.003
4.201,9.8071,91.005
4.202,9.8071,91.008
4.203,9.8071,91.011
4.204,9.8071,91.013
4.205,9.8071,91.016
4.206,9.8071,91.018
4.207,9.8071,91.021
4.208,9.8071,91.024
4.209,9.8071,91.026
4.21,9.8071,91.029
4.211,9.8071,91.032
4.212,9.8071,91.034
4.213,9.8071,91.037
4.214,9.8071,91.039
4.215,9.8071,91.042
4.216,9.8071,91.045
4.217,9.8071,91.047
4.218,9.8071,91.05
4.219,9.8071,91.052
4.22,9.8071,91.055
4.221,9.8071,91.058
4.222,9.8071,91.06
4.223,9.8071,91.063
4.224,9.8071,91.065
4.225,9.8071,91.068
4.226,9.8071,91.071
4.227,9.8071,91.073
4.228,9.8071,91.076
4.229,9.8071,91.078
4.23,9.8071,91.081
4.231,9.8071,91.083
4.232,9.8071,91.086
4.233,9.8071,91.089
4.234,9.8071,91.091
4.235,9.8071,91.094
4.236,9.8071,91.096
4.237,9.8071,91.099
4.238,9.8071,91.101
4.239,9.8071,91.104
4.24,9.8071,91.106
4.241,9.8071,91.109
4.242,9.8071,91.112
4.243,9.8071,91.114
4.244,9.8071,91.117
4.245,9.8071,91.119
4.246,9.8071,91.122
4.247,9.8071,91.124
4.248,9.8071,91.127
4.249,9.8071,91.129
4.25,9.8071,91.132
4.251,9.8071,91.134
4.252,9.8071,91.137
4.253,9.8071,91.139
4.254,9.8071,91.142
4.255,9.8071,91.144
4.256,9.8071,91.147
4.257,9.8071,91.149
4.258,9.8071,91.152
4.259,9.8071,91.154
4.26,9.8071,91.157
4.261,9.8071,91.159
4.262,9.8071,91.162
4.263,9.8071,91.164
4.264,9.8071,91.167
4.265,9.8071,91.169
4.266,9.8071,91.172
4.267,9.8071,91.174
4.268,9.8071,91.177
4.269,9.8071,91.179
4.27,9.8071,91.182
4.271,9.8071,91.184
4.272,9.8071,91.187
4.273,9.8071,91.189
4.274,9.8071,91.191
4.275,9.8071,91.194
4.276,9.8071,91.196
4.277,9.807,91.199
4.278,9.807,91.201
4.279,9.807,91.204
4.28,9.807,91.206
4.281,9.807,91.209
4.282,9.807,91.211
4.283,9.807,91.213
4.284,9.807,91.216
4.285,9.807,91.218
4.286,9.807,91.221
4.287,9.807,91.223
4.288,9.807,91.226
4.289,9.807,91.228
4.29,9.807,91.23
4.291,9.807,91.233
4.292,9.807,91.235
4.293,9.807,91.238
4.294,9.807,91.24
4.295,9.807,91.243
4.296,9.807,91.245
4.297,9.807,91.247
4.298,9.807,91.25
4.299,9.807,91.252
4.3,9.807,91.255
4.301,9.807,91.257
4.302,9.807,91.259
4.303,9.807,91.262
4.304,9.807,91.264
4.305,9.807,91.266
4.306,9.807,91.269
4.307,9.807,91.271
4.308,9.807,91.274
4.309,9.807,91.276
4.31,9.807,91.278
4.311,9.807,91.281
4.312,9.807,91.283
4.313,9.807,91.285
4.314,9.807,91.288
4.315,9.807,91.29
4.316,9.807,91.293
4.317,9.807,91.295
4.318,9.807,91.297
4.319,9.807,91.3
4.32,9.807,91.302
4.321,9.807,91.304
4.322,9.807,91.307
4.323,9.807,91.309
4.324,9.807,91.311
4.325,9.807,91.314
4.326,9.807,91.316
4.327,9.807,91.318
4.328,9.807,91.321
4.329,9.807,91.323
4.33,9.807,91.325
4.331,9.807,91.328
4.332,9.807,91.33
4.333,9.807,91.332
4.334,9.807,91.335
4.335,9.807,91.337
4.336,9.807,91.339
4.337,9.807,91.341
4.338,9.807,91.344
4.339,9.807,91.346
4.34,9.807,91.348
4.341,9.807,91.351
4.342,9.807,91.353
4.343,9.807,91.355
4.344,9.807,91.358
4.345,9.807,91.36
4.346,9.807,91.362
4.347,9.807,91.364
4.348,9.807,91.367
4.349,9.807,91.369
4.35,9.807,91.371
4.351,9.807,91.374
4.352,9.8069,91.376
4.353,9.8069,91.378
4.354,9.8069,91.38
4.355,9.8069,91.383
4.356,9.8069,91.385
4.357,9.8069,91.387
4.358,9.8069,91.389
4.359,9.8069,91.392
4.36,9.8069,91.394
4.361,9.8069,91.396
4.362,9.8069,91.398
4.363,9.8069,91.401
4.364,9.8069,91.403
4.365,9.8069,91.405
4.366,9.8069,91.407
4.367,9.8069,91.41
4.368,9.8069,91.412
4.369,9.8069,91.414
4.37,9.8069,91.416
4.371,9.8069,91.419
4.372,9.8069,91.421
4.373,9.8069,91.423
4.374,9.8069,91.425
4.375,9.8069,91.427
4.376,9.8069,91.43
4.377,9.8069,91.432
4.378,9.8069,91.434
4.379,9.8069,91.436
4.38,9.8069,91.439
4.381,9.8069,91.441
4.382,9.8069,91.443
4.383,9.8069,91.445
4.384,9.8069,91.447
4.385,9.8069,91.45
4.386,9.8069,91.452
4.387,9.8069,91.454
4.388,9.8069,91.456
4.389,9.8069,91.458
4.39,9.8069,91.461
4.391,9.8069,91.463
4.392,9.8069,91.465
4.393,9.8069,91.467
4.394,9.8069,91.469
4.395,9.8069,91.471
4.396,9.8069,91.474
4.397,9.8069,91.476
4.398,9.8069,91.478
4.399,9.8069,91.48
4.4,9.8069,91.482
4.401,9.8069,91.484
4.402,9.8069,91.487
4.403,9.8069,91.489
4.404,9.8069,91.491
4.405,9.8069,91.493
4.406,9.8069,91.495
4.407,9.8069,91.497
4.408,9.8069,91.5
4.409,9.8069,91.502
4.41,9.8069,91.504
4.411,9.8069,91.506
4.412,9.8069,91.508
4.413,9.8069,91.51
4.414,9.8069,91.512
4.415,9.8069,91.515
4.416,9.8069,91.517
4.417,9.8069,91.519
4.418,9.8069,91.521
4.419,9.8069,91.523
4.42,9.8068,91.525
4.421,9.8068,91.527
4.422,9.8068,91.529
4.423,9.8068,91.532
4.424,9.8068,91.534
4.425,9.8068,91.536
4.426,9.8068,91.538
4.427,9.8068,91.54
4.428,9.8068,91.542
4.429,9.8068,91.544
4.43,9.8068,91.546
4.431,9.8068,91.548
4.432,9.8068,91.551
4.433,9.8068,91.553
4.434,9.8068,91.555
4.435,9.8068,91.557
4.436,9.8068,91.559
4.437,9.8068,91.561
4.438,9.8068,91.563
4.439,9.8068,91.565
4.44,9.8068,91.567
4.441,9.8068,91.569
4.442,9.8068,91.571
4.443,9.8068,91.573
4.444,9.8068,91.576
4.445,9.8068,91.578
4.446,9.8068,91.58
4.447,9.8068,91.582
4.448,9.8068,91.584
4.449,9.8068,91.586
4.45,9.8068,91.588
4.451,9.8068,91.59
4.452,9.8068,91.592
4.453,9.8068,91.594
4.454,9.8068,91.596
4.455,9.8068,91.598
4.456,9.8068,91.6
4.457,9.8068,91.602
4.458,9.8068,91.604
4.459,9.8068,91.606
4.46,9.8068,91.608
4.461,9.8068,91.61
4.462,9.8068,91.612
4.463,9.8068,91.615
4.464,9.8068,91.617
4.465,9.8068,91.619
4.466,9.8068,91.621
4.467,9.8068,91.623
4.468,9.8068,91.625
4.469,9.8068,91.627
4.47,9.8068,91.629
4.471,9.8068,91.631
4.472,9.8068,91.633
4.473,9.8068,91.635
4.474,9.8068,91.637
4.475,9.8068,91.639
4.476,9.8068,91.641
4.477,9.8068,91.643
4.478,9.8068,91.645
